0,1,2
"31.28458,-92.457473",2020-03-03,68
"32.054629,-93.307602",2020-03-03,66
"32.441085,-91.71475600000001",2020-03-03,65
"31.581882,-93.566643",2020-03-03,67
"29.928239,-89.934425",2020-03-03,72
"29.939396999999996,-90.376773",2020-03-03,71
"30.788338,-90.69387900000001",2020-03-03,70
"30.020769,-90.737207",2020-03-03,72
"30.071496999999997,-90.513417",2020-03-03,72
"30.514028999999997,-92.11131400000001",2020-03-03,71
"30.229052000000003,-91.835169",2020-03-03,71
"29.740593,-91.344782",2020-03-03,71
"30.383308000000003,-89.948329",2020-03-03,67
"30.571610999999997,-90.455513",2020-03-03,71
"31.964792,-91.297084",2020-03-03,66
"29.592812,-90.722239",2020-03-03,72
"32.794503999999996,-92.40430699999999",2020-03-03,63
"29.993689,-92.16592299999999",2020-03-03,71
"31.094949,-93.245823",2020-03-03,69
"30.835918,-89.996174",2020-03-03,69
"32.7001,-93.340925",2020-03-03,63
"30.443957,-91.264463",2020-03-03,72
"32.816551000000004,-91.431802",2020-03-03,63
"30.893607,-91.404737",2020-03-03,69
"31.929892,-92.676588",2020-03-03,67
"44.119069,-70.201312",2020-03-03,43
"46.705048,-68.086628",2020-03-03,33
"43.748088,-70.305589",2020-03-03,44
"44.70749,-70.225634",2020-03-03,40
"44.471475,-68.467743",2020-03-03,44
"44.396102,-69.749178",2020-03-03,42
"44.129785999999996,-69.162849",2020-03-03,43
"44.032332000000004,-69.55505699999999",2020-03-03,44
"44.28237,-70.61336",2020-03-03,37
"44.953036,-68.79423",2020-03-03,41
"45.242096999999994,-69.263375",2020-03-03,35
"43.956202000000005,-69.869704",2020-03-03,43
"44.821921,-69.685757",2020-03-03,41
"44.491137,-69.08655300000001",2020-03-03,43
"44.863591,-67.464919",2020-03-03,42
"43.424108000000004,-70.640561",2020-03-03,45
"39.629197,-78.822261",2020-03-03,51
"39.067301,-76.598917",2020-03-03,52
"39.369252,-76.620366",2020-03-03,52
"38.548518,-76.54204200000001",2020-03-03,52
"38.874331,-75.831491",2020-03-03,53
"39.527218,-76.9931",2020-03-03,51
"39.613824,-75.936585",2020-03-03,51
"38.578559000000006,-76.953006",2020-03-03,55
"38.570623,-76.00975799999999",2020-03-03,52
"39.432254,-77.400231",2020-03-03,52
"39.512187,-79.303138",2020-03-03,47
"39.521376000000004,-76.310879",2020-03-03,50
"39.219271,-76.856729",2020-03-03,53
"39.245059999999995,-76.058525",2020-03-03,52
"39.086185,-77.122862",2020-03-03,53
"38.908576000000004,-76.88994699999999",2020-03-03,54
"39.022436,-76.148099",2020-03-03,52
"38.307326,-76.578864",2020-03-03,54
"38.132883,-75.743445",2020-03-03,53
"38.769665,-76.09812600000001",2020-03-03,52
"39.617574,-77.731386",2020-03-03,52
"38.371571,-75.59508199999999",2020-03-03,54
"38.301936,-75.238169",2020-03-03,53
"39.314892,-76.619614",2020-03-03,52
"41.690216,-70.333968",2020-03-03,47
"42.460781,-73.216577",2020-03-03,44
"41.793219,-71.108301",2020-03-03,49
"41.421286,-70.602745",2020-03-03,45
"42.624790000000004,-70.98781600000001",2020-03-03,49
"42.578289,-72.55870300000001",2020-03-03,44
"42.125927000000004,-72.575325",2020-03-03,48
"42.312537,-72.57332199999999",2020-03-03,46
"42.448546,-71.255223",2020-03-03,50
"41.267912,-70.09111999999999",2020-03-03,44
"42.202695,-71.14756",2020-03-03,51
"42.023962,-70.853689",2020-03-03,50
"42.334806,-71.078632",2020-03-03,50
"42.303703999999996,-71.80532099999999",2020-03-03,47
"44.665115,-83.46759399999999",2020-03-03,33
"46.388671,-86.70040999999999",2020-03-03,30
"42.603137,-85.874288",2020-03-03,37
"45.050953,-83.504463",2020-03-03,32
"44.978646999999995,-85.19869200000001",2020-03-03,32
"44.044496,-83.88273000000001",2020-03-03,34
"46.765021000000004,-88.45425999999999",2020-03-03,30
"42.614153,-85.34174399999999",2020-03-03,37
"43.630573999999996,-83.92838499999999",2020-03-03,35
"44.650382,-86.016123",2020-03-03,35
"41.987514000000004,-86.407539",2020-03-03,38
"41.929764,-85.031761",2020-03-03,38
"42.289509,-85.101835",2020-03-03,37
"41.891974,-86.040589",2020-03-03,38
"45.247029,-85.115158",2020-03-03,32
"45.512741,-84.518691",2020-03-03,32
"46.367641,-84.395364",2020-03-03,28
"43.945731,-84.826409",2020-03-03,33
"42.891278,-84.55503",2020-03-03,37
"44.655060999999996,-84.666533",2020-03-03,31
"45.802381,-87.066378",2020-03-03,30
"45.833651,-88.01380999999999",2020-03-03,30
"42.64387,-84.74048499999999",2020-03-03,37
"45.433951,-84.908934",2020-03-03,32
"43.006414,-83.694732",2020-03-03,36
"43.967071000000004,-84.437377",2020-03-03,33
"46.435975,-89.978538",2020-03-03,29
"44.710656,-85.607171",2020-03-03,33
"43.343314,-84.629372",2020-03-03,36
"41.917025,-84.603983",2020-03-03,37
"47.12765,-88.54160999999999",2020-03-03,31
"43.833604,-83.06178299999999",2020-03-03,35
"42.68888,-84.48781600000001",2020-03-03,36
"42.956879,-85.085925",2020-03-03,36
"44.356582,-83.53696",2020-03-03,33
"46.098021,-88.534279",2020-03-03,29
"43.607246999999994,-84.799832",2020-03-03,35
"42.241313,-84.406366",2020-03-03,37
"42.26348,-85.584896",2020-03-03,38
"44.720698,-85.166074",2020-03-03,31
"42.963793,-85.626605",2020-03-03,37
"47.333639,-88.30247",2020-03-03,30
"43.95981,-85.798358",2020-03-03,33
"43.059695,-83.250561",2020-03-03,36
"44.909768,-85.732585",2020-03-03,33
"41.925187,-84.052388",2020-03-03,38
"42.573054,-83.857596",2020-03-03,37
"46.334456,-85.550951",2020-03-03,31
"45.997904999999996,-84.879992",2020-03-03,31
"42.586890000000004,-82.957388",2020-03-03,39
"44.303916,-86.188019",2020-03-03,34
"46.486961,-87.494598",2020-03-03,29
"43.974937,-86.347842",2020-03-03,36
"43.653562,-85.38882199999999",2020-03-03,34
"45.341048,-87.582124",2020-03-03,31
"43.642775,-84.298064",2020-03-03,35
"44.305822,-85.179438",2020-03-03,32
"41.900249,-83.485782",2020-03-03,39
"43.288474,-85.180571",2020-03-03,35
"44.999428,-84.12303100000001",2020-03-03,31
"43.244172999999996,-86.215441",2020-03-03,37
"43.46692,-85.809843",2020-03-03,35
"42.587534999999995,-83.310386",2020-03-03,39
"43.632703,-86.304176",2020-03-03,35
"44.287569,-84.123289",2020-03-03,32
"46.720246,-89.2851",2020-03-03,31
"43.965561,-85.35119499999999",2020-03-03,33
"44.696783,-84.147141",2020-03-03,31
"45.006777,-84.66687900000001",2020-03-03,30
"42.909362,-86.021326",2020-03-03,37
"45.356834,-83.87362900000001",2020-03-03,32
"44.364864000000004,-84.649836",2020-03-03,32
"43.3982,-83.993736",2020-03-03,36
"42.911355,-82.56438299999999",2020-03-03,37
"41.888048,-85.52719",2020-03-03,39
"43.364275,-82.779371",2020-03-03,36
"46.004789,-86.22764699999999",2020-03-03,32
"42.942805,-84.147237",2020-03-03,36
"43.429727,-83.43571800000001",2020-03-03,36
"42.260692,-86.00994",2020-03-03,38
"42.256943,-83.727147",2020-03-03,38
"42.332609999999995,-83.217933",2020-03-03,40
"44.307684,-85.485562",2020-03-03,32
"46.570765,-93.52436800000001",2020-03-03,30
"45.195145000000004,-93.27024499999999",2020-03-03,31
"46.849159,-95.776251",2020-03-03,28
"47.591009,-94.86303199999999",2020-03-03,29
"45.633538,-94.10248399999999",2020-03-03,30
"45.400021,-96.44322199999999",2020-03-03,31
"44.129816,-93.998839",2020-03-03,31
"44.284244,-94.599226",2020-03-03,32
"46.642726,-92.536239",2020-03-03,30
"44.83804,-93.679956",2020-03-03,31
"46.814565,-94.415763",2020-03-03,30
"44.960561,-95.620749",2020-03-03,31
"45.453007,-92.924051",2020-03-03,30
"46.857997999999995,-96.672421",2020-03-03,29
"47.561894,-95.388249",2020-03-03,28
"47.783499,-90.337909",2020-03-03,30
"43.94151,-95.119501",2020-03-03,33
"46.430372,-94.158899",2020-03-03,29
"44.765954,-93.151767",2020-03-03,33
"44.02998,-92.808798",2020-03-03,30
"45.909027,-95.39199",2020-03-03,28
"43.680245,-93.957933",2020-03-03,33
"43.692687,-92.082719",2020-03-03,32
"43.662563,-93.36179399999999",2020-03-03,31
"44.449071999999994,-92.667524",2020-03-03,32
"45.943212,-95.936611",2020-03-03,29
"44.974633000000004,-93.36119000000001",2020-03-03,33
"43.718927,-91.440063",2020-03-03,35
"47.057887,-94.93415300000001",2020-03-03,29
"45.544297,-93.26146800000001",2020-03-03,30
"47.315978,-93.52053199999999",2020-03-03,30
"43.665988,-95.11255799999999",2020-03-03,34
"45.886315,-93.299412",2020-03-03,30
"45.15505,-95.016796",2020-03-03,30
"48.729535999999996,-96.78110799999999",2020-03-03,28
"48.509405,-93.48572800000001",2020-03-03,29
"44.982243,-96.133339",2020-03-03,31
"47.180205,-91.55743000000001",2020-03-03,32
"48.765863,-94.745194",2020-03-03,29
"44.39373,-93.717527",2020-03-03,31
"44.375240999999995,-96.25353199999999",2020-03-03,31
"44.428427,-95.795395",2020-03-03,31
"44.859713,-94.264668",2020-03-03,30
"47.296073,-95.840755",2020-03-03,28
"48.310109000000004,-96.532098",2020-03-03,29
"43.665285,-94.511487",2020-03-03,34
"45.136368,-94.48298299999999",2020-03-03,30
"45.794230999999996,-93.624487",2020-03-03,29
"45.983428,-94.327628",2020-03-03,29
"43.665099,-92.898185",2020-03-03,31
"43.98645,-95.74103000000001",2020-03-03,33
"44.265357,-94.06079",2020-03-03,32
"43.636327,-95.667405",2020-03-03,33
"47.307989,-96.477907",2020-03-03,29
"44.023967,-92.473176",2020-03-03,31
"46.405065,-95.793598",2020-03-03,28
"48.102255,-96.148403",2020-03-03,28
"46.033409999999996,-92.892705",2020-03-03,30
"43.981472,-96.270609",2020-03-03,29
"47.780427,-96.550934",2020-03-03,29
"45.629871,-95.43713000000001",2020-03-03,29
"44.993146,-93.106321",2020-03-03,33
"47.876104,-96.135646",2020-03-03,29
"44.43888,-95.19515799999999",2020-03-03,31
"44.721973999999996,-94.937875",2020-03-03,30
"44.370591999999995,-93.260361",2020-03-03,31
"43.648101000000004,-96.238816",2020-03-03,32
"48.821304,-95.648394",2020-03-03,28
"47.085203,-92.311226",2020-03-03,31
"44.713131,-93.46789100000001",2020-03-03,32
"45.404646,-93.721897",2020-03-03,30
"44.582707,-94.168405",2020-03-03,31
"45.557829999999996,-94.360801",2020-03-03,30
"44.064305,-93.21441300000001",2020-03-03,31
"45.580687,-95.92602600000001",2020-03-03,29
"45.274076,-95.64442",2020-03-03,30
"46.066924,-94.886512",2020-03-03,29
"45.751079,-96.54916999999999",2020-03-03,30
"44.297858000000005,-92.221086",2020-03-03,32
"46.524392999999996,-95.04137",2020-03-03,28
"44.06100000000001,-93.549998",2020-03-03,31
"44.988623,-92.920897",2020-03-03,32
"43.993423,-94.583786",2020-03-03,34
"46.316536,-96.52968299999999",2020-03-03,30
"44.023706,-91.714435",2020-03-03,34
"45.197631,-93.828888",2020-03-03,30
"44.737553000000005,-95.825953",2020-03-03,31
"31.547641,-91.352164",2020-03-03,67
"34.908784999999995,-88.531068",2020-03-03,60
"31.180019,-90.817613",2020-03-03,68
"33.066234,-89.58685200000001",2020-03-03,63
"34.810109999999995,-89.20418599999999",2020-03-03,60
"33.77228,-90.775341",2020-03-03,61
"33.929772,-89.306905",2020-03-03,62
"33.458389000000004,-89.918375",2020-03-03,62
"33.932227000000005,-88.931815",2020-03-03,62
"33.342151,-89.236281",2020-03-03,63
"31.935954,-90.954141",2020-03-03,66
"32.062753,-88.730627",2020-03-03,67
"33.624590000000005,-88.69246",2020-03-03,63
"34.222427,-90.569863",2020-03-03,60
"31.889652,-90.3792",2020-03-03,66
"31.637590999999997,-89.54871800000001",2020-03-03,67
"34.9304,-89.956695",2020-03-03,59
"31.309039000000002,-89.287875",2020-03-03,68
"31.473218,-90.872761",2020-03-03,66
"30.870535999999998,-88.592895",2020-03-03,70
"31.193014,-88.626139",2020-03-03,70
"33.768122,-89.802799",2020-03-03,62
"30.379392,-89.405662",2020-03-03,67
"30.432955,-89.063834",2020-03-03,68
"32.303868,-90.255669",2020-03-03,66
"33.090289,-90.0284",2020-03-03,63
"33.161583,-90.519097",2020-03-03,63
"32.867278999999996,-91.006351",2020-03-03,64
"34.292221000000005,-88.40269",2020-03-03,61
"30.444370000000003,-88.660684",2020-03-03,70
"31.966737,-89.144535",2020-03-03,67
"31.714659,-91.055531",2020-03-03,66
"31.574917,-89.814551",2020-03-03,67
"31.668673,-89.16512",2020-03-03,67
"32.759966999999996,-88.677908",2020-03-03,66
"34.361506,-89.526937",2020-03-03,60
"31.264156,-89.438738",2020-03-03,68
"32.400679,-88.691796",2020-03-03,66
"31.555383000000003,-90.109256",2020-03-03,66
"32.725455,-89.504736",2020-03-03,64
"34.274735,-88.702989",2020-03-03,61
"33.513076,-90.209073",2020-03-03,62
"31.550890999999996,-90.456276",2020-03-03,66
"33.515351,-88.392697",2020-03-03,63
"32.510711,-90.098347",2020-03-03,65
"31.244446999999997,-89.82969399999999",2020-03-03,68
"34.815764,-89.542843",2020-03-03,58
"33.925912,-88.498114",2020-03-03,61
"33.496574,-89.682988",2020-03-03,62
"32.754204,-89.117671",2020-03-03,64
"32.412040000000005,-89.128073",2020-03-03,65
"33.13112,-88.54983",2020-03-03,64
"33.449231,-88.828709",2020-03-03,63
"34.350009,-89.938355",2020-03-03,60
"30.641968,-89.63173",2020-03-03,71
"31.262821000000002,-88.991988",2020-03-03,68
"31.216057,-90.436396",2020-03-03,67
"34.252502,-89.011424",2020-03-03,61
"34.631502000000005,-88.552652",2020-03-03,61
"34.27262,-90.262854",2020-03-03,60
"32.279373,-90.033002",2020-03-03,66
"32.401463,-89.529197",2020-03-03,65
"32.924745,-90.859408",2020-03-03,64
"31.916008,-89.853775",2020-03-03,66
"31.971849,-89.506985",2020-03-03,67
"30.809010999999998,-89.136496",2020-03-03,69
"33.594122999999996,-90.584058",2020-03-03,61
"33.983144,-90.197125",2020-03-03,61
"34.64608,-89.948155",2020-03-03,59
"34.767895,-88.925793",2020-03-03,60
"34.723482000000004,-88.22836600000001",2020-03-03,60
"34.709638,-90.348008",2020-03-03,59
"34.484262,-89.007903",2020-03-03,61
"31.151621999999996,-90.12138900000001",2020-03-03,68
"32.325884,-90.84524499999999",2020-03-03,65
"33.37108,-91.010964",2020-03-03,62
"31.650101,-88.65932099999999",2020-03-03,67
"33.582221000000004,-89.22617199999999",2020-03-03,62
"31.121531,-91.23826899999999",2020-03-03,68
"33.084925,-89.042843",2020-03-03,64
"34.080595,-89.693557",2020-03-03,61
"32.82849,-90.380241",2020-03-03,64
"40.19566,-92.58244599999999",2020-03-03,46
"39.922565000000006,-94.81829300000001",2020-03-03,48
"40.421105,-95.437688",2020-03-03,48
"39.205358000000004,-91.82107099999999",2020-03-03,46
"36.735065000000006,-93.86274399999999",2020-03-03,49
"37.495228000000004,-94.308903",2020-03-03,49
"38.276163000000004,-94.36232199999999",2020-03-03,49
"38.302689,-93.308948",2020-03-03,48
"37.338242,-89.998323",2020-03-03,53
"38.959866,-92.321523",2020-03-03,47
"39.750602,-94.821954",2020-03-03,49
"36.75379,-90.413589",2020-03-03,55
"39.664765,-93.994816",2020-03-03,48
"38.802239,-91.993447",2020-03-03,47
"38.072828,-92.749496",2020-03-03,48
"37.353894,-89.60625",2020-03-03,53
"39.410154999999996,-93.495631",2020-03-03,48
"36.949427,-90.897277",2020-03-03,52
"38.746895,-94.423526",2020-03-03,49
"37.767996000000004,-93.895022",2020-03-03,49
"39.486626,-92.934967",2020-03-03,48
"37.025687,-93.262511",2020-03-03,49
"40.413068,-91.70473199999999",2020-03-03,46
"39.251395,-94.49391999999999",2020-03-03,50
"39.602092999999996,-94.370131",2020-03-03,48
"38.552393,-92.218634",2020-03-03,48
"38.909615,-92.772604",2020-03-03,48
"38.059819,-91.322802",2020-03-03,48
"37.415613,-93.829944",2020-03-03,49
"37.643825,-93.067095",2020-03-03,48
"39.942683,-93.98325799999999",2020-03-03,47
"39.81961,-94.34050400000001",2020-03-03,48
"37.630684,-91.54213100000001",2020-03-03,49
"36.939746,-92.588247",2020-03-03,49
"36.326743,-90.059209",2020-03-03,56
"38.432966,-90.999826",2020-03-03,48
"38.45363,-91.491625",2020-03-03,47
"40.199987,-94.439143",2020-03-03,47
"37.193837,-93.3083",2020-03-03,49
"40.091968,-93.595469",2020-03-03,47
"40.313851,-94.000823",2020-03-03,47
"38.394758,-93.736873",2020-03-03,48
"37.910659,-93.330251",2020-03-03,48
"40.092393,-95.199972",2020-03-03,49
"39.139325,-92.705762",2020-03-03,47
"36.793133000000005,-91.873823",2020-03-03,50
"37.571851,-90.71159899999999",2020-03-03,50
"39.010332,-94.446137",2020-03-03,50
"37.128993,-94.443436",2020-03-03,50
"38.340593,-90.47574399999999",2020-03-03,49
"38.757209,-93.770312",2020-03-03,48
"40.151668,-92.150669",2020-03-03,46
"37.669645,-92.65456",2020-03-03,48
"39.056329,-93.840082",2020-03-03,49
"37.035398,-93.797074",2020-03-03,49
"40.085505,-91.64908199999999",2020-03-03,46
"39.003625,-90.928671",2020-03-03,47
"39.796774,-93.065191",2020-03-03,47
"39.795916,-93.554324",2020-03-03,48
"36.618064000000004,-94.39808000000001",2020-03-03,51
"39.798522,-92.51033000000001",2020-03-03,46
"37.535795,-90.300055",2020-03-03,51
"38.171917,-91.878062",2020-03-03,47
"39.740805,-91.45566099999999",2020-03-03,46
"40.418591,-93.575859",2020-03-03,47
"38.247837,-92.507085",2020-03-03,48
"36.857051,-89.365459",2020-03-03,55
"38.628938,-92.616373",2020-03-03,47
"39.520553,-91.973958",2020-03-03,46
"38.950802,-91.468473",2020-03-03,46
"38.381506,-92.85030400000001",2020-03-03,47
"36.605307,-89.65871",2020-03-03,55
"36.921797999999995,-94.41138000000001",2020-03-03,50
"40.352748999999996,-94.86791600000001",2020-03-03,47
"36.618128999999996,-91.464771",2020-03-03,53
"38.453819,-91.883136",2020-03-03,48
"36.623090000000005,-92.424289",2020-03-03,52
"36.181794000000004,-89.748715",2020-03-03,56
"37.713671999999995,-89.857097",2020-03-03,51
"38.702201,-93.246549",2020-03-03,48
"37.942882,-91.748715",2020-03-03,49
"39.363535,-91.156139",2020-03-03,46
"39.262166,-94.684698",2020-03-03,49
"37.601813,-93.404415",2020-03-03,48
"37.824257,-92.1773",2020-03-03,48
"40.480841999999996,-92.97926899999999",2020-03-03,45
"39.57958,-91.468633",2020-03-03,46
"39.412906,-92.45193499999999",2020-03-03,46
"39.335640999999995,-94.06127",2020-03-03,49
"37.336586,-90.97298599999999",2020-03-03,52
"36.627212,-90.791802",2020-03-03,54
"38.776604,-90.659755",2020-03-03,48
"38.056009,-93.765606",2020-03-03,49
"37.939468,-90.168495",2020-03-03,51
"37.835573,-90.492254",2020-03-03,50
"38.647121000000006,-90.386218",2020-03-03,50
"39.111933,-93.204898",2020-03-03,48
"40.461815,-92.521984",2020-03-03,46
"40.448001,-92.146652",2020-03-03,46
"37.014497999999996,-89.577839",2020-03-03,55
"37.069627000000004,-91.429472",2020-03-03,50
"39.761774,-92.077052",2020-03-03,46
"36.850777,-89.969639",2020-03-03,54
"36.717605,-93.43843299999999",2020-03-03,51
"40.217733,-93.103734",2020-03-03,46
"36.656706,-93.18997900000001",2020-03-03,51
"37.328457,-91.968488",2020-03-03,49
"37.835598,-94.340355",2020-03-03,49
"38.788663,-91.10358000000001",2020-03-03,47
"37.953146999999994,-90.785675",2020-03-03,49
"37.107087,-90.512622",2020-03-03,52
"37.263337,-92.907363",2020-03-03,48
"40.482258,-94.438797",2020-03-03,47
"37.192204,-92.429174",2020-03-03,49
"38.623609,-90.25299100000001",2020-03-03,50
"45.221056,-112.69618600000001",2020-03-03,30
"45.565831,-107.502778",2020-03-03,45
"48.441261,-108.89908600000001",2020-03-03,39
"46.302846,-111.535578",2020-03-03,37
"45.321484000000005,-109.084478",2020-03-03,31
"45.679127,-104.523733",2020-03-03,32
"47.491839,-111.30625800000001",2020-03-03,46
"47.956365999999996,-110.403274",2020-03-03,48
"46.403369,-105.817008",2020-03-03,44
"48.783415999999995,-105.43032",2020-03-03,26
"47.134482,-104.750559",2020-03-03,38
"46.137755,-112.95408700000002",2020-03-03,33
"46.358863,-104.309448",2020-03-03,32
"47.097547999999996,-109.41709499999999",2020-03-03,41
"48.247203999999996,-114.279524",2020-03-03,36
"45.682805,-111.12828300000001",2020-03-03,33
"47.299772999999995,-106.97783000000001",2020-03-03,41
"48.602920000000005,-112.79915600000001",2020-03-03,43
"46.287061,-109.13969499999999",2020-03-03,41
"46.448832,-113.293879",2020-03-03,30
"48.515786,-109.762794",2020-03-03,41
"46.254092,-112.053101",2020-03-03,32
"47.102395,-110.17744499999999",2020-03-03,32
"47.601938,-114.120003",2020-03-03,39
"46.64477,-112.021955",2020-03-03,37
"48.563509,-111.00028300000001",2020-03-03,46
"48.545504,-115.43767700000001",2020-03-03,35
"47.561984,-105.644548",2020-03-03,32
"45.435990000000004,-111.94921699999999",2020-03-03,34
"46.526827000000004,-110.875445",2020-03-03,34
"47.185565999999994,-114.899744",2020-03-03,35
"46.875471999999995,-114.019007",2020-03-03,39
"46.417552,-108.490425",2020-03-03,46
"45.59709,-110.599015",2020-03-03,34
"47.012440999999995,-108.29671599999999",2020-03-03,46
"48.374315,-107.857685",2020-03-03,37
"48.210126,-112.14458",2020-03-03,45
"45.440737,-105.535004",2020-03-03,42
"46.449212,-112.760484",2020-03-03,33
"46.807846999999995,-105.269953",2020-03-03,38
"46.352649,-114.117267",2020-03-03,26
"47.718571999999995,-104.20390400000001",2020-03-03,36
"48.132540999999996,-105.24766000000001",2020-03-03,32
"45.907996000000004,-106.611337",2020-03-03,42
"47.636131,-115.177085",2020-03-03,35
"48.737464,-104.499376",2020-03-03,26
"45.98796,-112.52435600000001",2020-03-03,30
"45.613806,-109.24949299999999",2020-03-03,38
"45.830248,-109.91591899999999",2020-03-03,38
"47.771875,-112.054612",2020-03-03,44
"48.585262,-111.85338",2020-03-03,46
"46.255884,-107.24100200000001",2020-03-03,46
"48.233939,-106.54614299999999",2020-03-03,33
"46.459736,-109.84409099999999",2020-03-03,41
"46.969011,-104.196159",2020-03-03,38
"45.791309000000005,-108.53941699999999",2020-03-03,44
"40.583763,-98.414536",2020-03-03,47
"42.149596,-98.05683",2020-03-03,44
"41.569808,-101.673813",2020-03-03,44
"41.557925,-103.702088",2020-03-03,41
"41.901108,-100.007203",2020-03-03,44
"41.68018,-98.01635999999999",2020-03-03,45
"42.135040000000004,-102.903704",2020-03-03,42
"42.891084,-98.730816",2020-03-03,43
"42.538835999999996,-99.852141",2020-03-03,43
"40.737667,-99.07016",2020-03-03,47
"41.845797,-96.34254",2020-03-03,46
"41.248948999999996,-97.141234",2020-03-03,46
"40.946526,-96.062535",2020-03-03,47
"42.576273,-97.25486",2020-03-03,44
"40.500254,-101.61976700000001",2020-03-03,45
"42.784561,-100.754886",2020-03-03,43
"41.166245,-102.982623",2020-03-03,43
"40.545465,-98.029666",2020-03-03,48
"41.517571000000004,-97.076554",2020-03-03,46
"41.897578,-96.759175",2020-03-03,45
"41.401092999999996,-99.672832",2020-03-03,44
"42.445678,-96.441515",2020-03-03,44
"42.785306,-103.066266",2020-03-03,40
"40.828531,-99.858944",2020-03-03,45
"41.088793,-102.345568",2020-03-03,44
"42.438517,-96.83000200000001",2020-03-03,44
"41.473485,-96.53063",2020-03-03,47
"41.25991,-96.061471",2020-03-03,46
"40.093189,-101.601584",2020-03-03,45
"40.540682000000004,-97.578024",2020-03-03,48
"40.187621,-98.946914",2020-03-03,47
"40.607972,-100.40419399999999",2020-03-03,45
"40.248006,-99.925599",2020-03-03,48
"40.274482,-96.714139",2020-03-03,48
"41.422768,-102.32076500000001",2020-03-03,44
"41.800943,-99.107238",2020-03-03,45
"40.592124,-99.830993",2020-03-03,45
"41.984367999999996,-101.731402",2020-03-03,42
"41.556319,-98.497703",2020-03-03,45
"40.915597,-98.377535",2020-03-03,46
"40.878695,-98.021089",2020-03-03,47
"40.145693,-99.40221",2020-03-03,46
"40.49563,-101.058515",2020-03-03,45
"40.211960999999995,-101.006845",2020-03-03,47
"42.4584,-98.742988",2020-03-03,44
"42.016040999999994,-101.062839",2020-03-03,43
"41.189549,-98.493475",2020-03-03,46
"40.164028,-97.140354",2020-03-03,48
"40.401369,-96.228933",2020-03-03,49
"40.506264,-98.992742",2020-03-03,47
"41.141877,-101.696492",2020-03-03,44
"42.868344,-99.70360699999999",2020-03-03,43
"41.232889,-103.66071099999999",2020-03-03,40
"42.61911,-97.786962",2020-03-03,44
"40.801058000000005,-96.673551",2020-03-03,47
"41.119634999999995,-100.78923",2020-03-03,44
"41.484178,-100.500737",2020-03-03,44
"41.816483000000005,-99.402546",2020-03-03,45
"41.57331,-100.986347",2020-03-03,44
"42.003908,-97.461692",2020-03-03,45
"41.1312,-98.039353",2020-03-03,46
"41.707122999999996,-103.159224",2020-03-03,42
"41.403828999999995,-97.895028",2020-03-03,46
"40.403957,-95.836309",2020-03-03,49
"40.115021,-98.06110799999999",2020-03-03,49
"40.669495,-96.02987399999999",2020-03-03,48
"40.134921000000006,-96.18405899999999",2020-03-03,49
"40.847278,-101.672531",2020-03-03,44
"40.468151,-99.406756",2020-03-03,46
"42.262663,-97.591986",2020-03-03,44
"41.469013000000004,-97.38740899999999",2020-03-03,46
"41.174759,-97.555813",2020-03-03,47
"40.205475,-100.587807",2020-03-03,47
"40.099947,-95.673464",2020-03-03,49
"42.536442,-99.495235",2020-03-03,43
"40.578252,-97.02001",2020-03-03,48
"41.153107,-96.03389200000001",2020-03-03,47
"41.199571,-96.571016",2020-03-03,47
"41.865018,-103.68038",2020-03-03,41
"40.873593,-97.106037",2020-03-03,47
"42.699304999999995,-102.398893",2020-03-03,39
"41.223634000000004,-98.97165",2020-03-03,46
"42.379652,-103.825082",2020-03-03,43
"41.985653000000006,-97.251636",2020-03-03,45
"40.179229,-97.62535",2020-03-03,49
"41.966823,-100.546734",2020-03-03,43
"42.159409000000004,-96.515688",2020-03-03,44
"41.573370000000004,-98.947749",2020-03-03,45
"41.507053000000006,-96.15829599999999",2020-03-03,46
"42.22193,-97.063062",2020-03-03,44
"40.200266,-98.485192",2020-03-03,47
"41.880573999999996,-98.543873",2020-03-03,45
"40.864374,-97.60543100000001",2020-03-03,47
"39.473584,-118.79566100000001",2020-03-03,43
"36.143366,-115.14993999999999",2020-03-03,57
"38.956913,-119.755928",2020-03-03,37
"40.870907,-115.51859499999999",2020-03-03,36
"37.708803,-117.677756",2020-03-03,41
"39.866898,-116.14768600000001",2020-03-03,33
"41.034176,-117.74505500000001",2020-03-03,40
"40.520911,-116.94321000000001",2020-03-03,36
"37.6903,-114.644504",2020-03-03,43
"39.34878,-119.32513300000001",2020-03-03,42
"38.590037,-118.63869299999999",2020-03-03,38
"36.468656,-116.165792",2020-03-03,51
"40.34344,-118.294549",2020-03-03,43
"39.389364,-119.62413799999999",2020-03-03,38
"39.535558,-119.795493",2020-03-03,36
"39.273238,-114.862381",2020-03-03,34
"39.166134,-119.75371100000001",2020-03-03,39
"43.5174,-71.44059",2020-03-03,43
"43.810972,-71.166412",2020-03-03,41
"42.898264000000005,-72.262715",2020-03-03,44
"44.550062,-71.36275",2020-03-03,34
"43.838874,-71.95326800000001",2020-03-03,41
"42.879889,-71.532928",2020-03-03,48
"43.246442,-71.586214",2020-03-03,46
"42.936726,-71.10426600000001",2020-03-03,47
"43.247646,-70.954943",2020-03-03,46
"43.367422,-72.259352",2020-03-03,43
"39.427562,-74.58345200000001",2020-03-03,51
"40.918799,-74.057383",2020-03-03,50
"39.982667,-74.83426899999999",2020-03-03,53
