0,1,2
"40.3527,-87.3758",2020-12-21,38
"42.3862,-94.6437",2020-12-21,39
"42.8645,-91.8394",2020-12-21,35
"42.1251,-91.1169",2020-12-21,36
"38.8839,-94.8223",2020-12-21,48
"38.9133,-101.1574",2020-12-21,45
"39.138000000000005,-97.6548",2020-12-21,49
"38.1522,-83.7376",2020-12-21,40
"37.321999999999996,-84.9282",2020-12-21,41
"37.3139,-85.882",2020-12-21,43
"37.699,-83.0697",2020-12-21,41
"38.0381,-83.9123",2020-12-21,40
"37.8032,-85.46600000000001",2020-12-21,42
"38.027,-85.3215",2020-12-21,42
"32.6962,-93.618",2020-12-21,53
"30.2296,-93.35799999999999",2020-12-21,57
"30.2065,-92.0642",2020-12-21,54
"31.6808,-92.1618",2020-12-21,53
"42.5828,-85.3146",2020-12-21,33
"43.6473,-86.8076",2020-12-21,34
"45.7012,-94.0014",2020-12-21,29
"46.0205,-94.2666",2020-12-21,28
"44.5757,-94.2301",2020-12-21,34
"31.1693,-88.9888",2020-12-21,52
"38.8454,-92.8123",2020-12-21,47
"39.8947,-94.4072",2020-12-21,45
"46.0991,-113.1391",2020-12-21,34
"42.1832,-98.05799999999999",2020-12-21,41
"42.6344,-97.8913",2020-12-21,43
"40.1379,-96.2452",2020-12-21,43
"39.4694,-74.6338",2020-12-21,38
"34.3514,-104.4015",2020-12-21,47
"35.7462,-81.7062",2020-12-21,46
"35.0172,-79.242",2020-12-21,50
"36.2653,-76.2604",2020-12-21,47
"35.001999999999995,-79.7478",2020-12-21,50
"35.8704,-76.1653",2020-12-21,47
"36.3655,-78.4054",2020-12-21,46
"47.3033,-101.8208",2020-12-21,31
"48.7669,-97.5454",2020-12-21,18
"41.3351,-84.0659",2020-12-21,35
"40.3992,-80.7614",2020-12-21,33
"40.3876,-83.7663",2020-12-21,36
"41.3089,-80.7677",2020-12-21,34
"45.4255,-119.6023",2020-12-21,50
"40.9927,-80.3344",2020-12-21,31
"40.3111,-79.4667",2020-12-21,33
"34.637,-80.1592",2020-12-21,51
"45.6234,-96.9476",2020-12-21,34
"43.3087,-97.1502",2020-12-21,39
"36.5458,-85.5457",2020-12-21,43
"36.0542,-89.3983",2020-12-21,47
"36.3542,-85.6742",2020-12-21,43
"35.5034,-84.8239",2020-12-21,45
"35.4477,-84.2498",2020-12-21,44
"31.3912,-97.79799999999999",2020-12-21,57
"30.3211,-96.9764",2020-12-21,56
"27.7394,-97.5216",2020-12-21,63
"29.823,-99.8053",2020-12-21,55
"31.3084,-103.7127",2020-12-21,54
"38.2612,-110.9903",2020-12-21,28
"37.1306,-81.1259",2020-12-21,36
"36.9458,-78.2423",2020-12-21,45
"37.048,-76.2971",2020-12-21,45
"37.1284,-76.3035",2020-12-21,45
"37.2853,-80.0552",2020-12-21,42
"39.469,-79.6689",2020-12-21,35
"38.7811,-79.8678",2020-12-21,32
"38.1455,-82.4197",2020-12-21,42
"45.4372,-91.8529",2020-12-21,30
"46.4633,-91.8926",2020-12-21,29
"44.3249,-90.8065",2020-12-21,33
"44.4924,-109.5936",2020-12-21,35
"44.7814,-106.8812",2020-12-21,35
"34.0695,-85.6542",2020-12-21,47
"34.1319,-86.8693",2020-12-21,47
"36.3043,-93.0792",2020-12-21,48
"33.2671,-91.2972",2020-12-21,51
"35.5086,-93.8877",2020-12-21,47
"33.2407,-93.6116",2020-12-21,51
"39.2175,-106.9159",2020-12-21,26
"39.9726,-108.2007",2020-12-21,33
"38.9041,-77.0171",2020-12-21,40
"30.2598,-84.8686",2020-12-21,54
"27.3808,-80.4434",2020-12-21,68
"32.4354,-83.3317",2020-12-21,52
"30.7085,-82.8361",2020-12-21,57
"32.5911,-82.2998",2020-12-21,53
"34.1342,-83.5651",2020-12-21,47
"33.0202,-83.5623",2020-12-21,51
"32.3932,-82.9263",2020-12-21,52
"34.883,-83.4047",2020-12-21,41
"32.2634,-84.3227",2020-12-21,51
"30.9339,-84.8676",2020-12-21,53
"32.9718,-82.7981",2020-12-21,52
"42.6929,-112.229",2020-12-21,35
"46.2363,-116.4238",2020-12-21,41
"39.9861,-91.195",2020-12-21,43
"39.7661,-88.2229",2020-12-21,41
"40.4558,-90.6776",2020-12-21,41
"40.3059,-86.4776",2020-12-21,38
"38.6962,-87.07700000000001",2020-12-21,42
"38.3733,-86.8734",2020-12-21,42
"42.39,-93.2411",2020-12-21,37
"41.2182,-91.257",2020-12-21,38
"39.3822,-96.3371",2020-12-21,49
"39.7847,-98.7854",2020-12-21,47
"36.9636,-85.925",2020-12-21,43
"38.9746,-84.7314",2020-12-21,40
"38.6785,-84.1004",2020-12-21,41
"37.0537,-88.7124",2020-12-21,45
"32.1383,-91.6721",2020-12-21,52
"29.605999999999998,-91.8427",2020-12-21,54
"29.9138,-90.3593",2020-12-21,57
"39.4704,-77.3976",2020-12-21,34
"39.2523,-76.9244",2020-12-21,38
"41.3809,-70.7015",2020-12-21,44
"44.6486,-86.4943",2020-12-21,34
"43.9911,-84.8383",2020-12-21,31
"45.4199,-96.4022",2020-12-21,34
"47.5386,-90.2902",2020-12-21,22
"44.0207,-92.8694",2020-12-21,33
"47.4908,-93.6131",2020-12-21,25
"45.5935,-95.9923",2020-12-21,31
"32.2679,-90.4659",2020-12-21,51
"34.6496,-89.9431",2020-12-21,48
"36.6994,-93.8343",2020-12-21,46
"39.0072,-94.3425",2020-12-21,49
"39.0586,-90.9578",2020-12-21,45
"37.4732,-90.3455",2020-12-21,47
"38.2167,-92.4299",2020-12-21,47
"39.4416,-92.4927",2020-12-21,44
"38.7619,-91.1593",2020-12-21,45
"37.2676,-92.48",2020-12-21,45
"47.818999999999996,-112.2817",2020-12-21,36
"41.5709,-101.697",2020-12-21,43
"41.9159,-96.7885",2020-12-21,42
"41.9187,-101.1168",2020-12-21,41
"41.2194,-98.5133",2020-12-21,43
"40.638000000000005,-96.131",2020-12-21,41
"42.4838,-103.7426",2020-12-21,35
"41.8486,-100.5069",2020-12-21,41
"41.534,-96.2246",2020-12-21,42
"35.107,-103.5481",2020-12-21,52
"42.287,-74.1495",2020-12-21,29
"35.4819,-77.6817",2020-12-21,49
"35.1475,-76.6651",2020-12-21,49
"34.9906,-78.3714",2020-12-21,49
"39.1845,-83.6037",2020-12-21,39
"34.3748,-96.0347",2020-12-21,51
"34.5829,-96.288",2020-12-21,52
"35.9494,-97.9346",2020-12-21,50
"34.4858,-97.0716",2020-12-21,52
"41.4273,-78.6539",2020-12-21,30
"39.9108,-78.1226",2020-12-21,31
"40.6514,-79.0875",2020-12-21,33
"41.1303,-78.999",2020-12-21,32
"40.8515,-76.7099",2020-12-21,32
"45.1726,-96.7723",2020-12-21,34
"36.4532,-81.8612",2020-12-21,36
"36.5378,-86.0012",2020-12-21,43
"35.9271,-85.4558",2020-12-21,43
"28.8943,-98.5282",2020-12-21,59
"34.5252,-101.2059",2020-12-21,51
"34.5336,-102.2588",2020-12-21,52
"26.8902,-97.5912",2020-12-21,66
"36.2802,-100.2727",2020-12-21,52
"31.8449,-103.5612",2020-12-21,52
"30.7867,-93.7393",2020-12-21,55
"30.7846,-94.8373",2020-12-21,55
"30.0059,-104.2616",2020-12-21,49
"30.5179,-100.5054",2020-12-21,55
"39.7108,-112.7943",2020-12-21,37
"40.3349,-111.1616",2020-12-21,29
"38.7441,-77.8216",2020-12-21,38
"37.79,-78.8794",2020-12-21,39
"37.2209,-76.3955",2020-12-21,44
"37.2617,-77.3968",2020-12-21,45
"36.6656,-80.9143",2020-12-21,39
"39.1739,-78.1764",2020-12-21,36
"47.8026,-123.5218",2020-12-21,30
"39.1398,-79.9969",2020-12-21,37
"39.0108,-78.8436",2020-12-21,35
"37.3827,-81.6582",2020-12-21,37
"40.0989,-80.6207",2020-12-21,34
"44.7264,-91.2864",2020-12-21,32
"43.7547,-88.4933",2020-12-21,32
"44.4762,-89.4981",2020-12-21,32
"43.0553,-108.6055",2020-12-21,36
"32.9179,-85.3918",2020-12-21,49
"56.2791,-132.0403",2020-12-21,31
"33.7896,-110.8119",2020-12-21,49
"35.5663,-92.06",2020-12-21,51
"36.3834,-91.8192",2020-12-21,48
"36.0949,-91.9136",2020-12-21,49
"36.0411,-91.1012",2020-12-21,49
"39.0948,-122.7468",2020-12-21,49
"40.7211,-120.6299",2020-12-21,37
"36.2401,-121.3156",2020-12-21,53
"38.3885,-102.7562",2020-12-21,43
"40.5947,-102.3451",2020-12-21,41
"41.825,-71.9907",2020-12-21,34
"29.2028,-82.0431",2020-12-21,60
"33.5506,-82.2513",2020-12-21,52
"32.7046,-84.53",2020-12-21,51
"31.5478,-81.9124",2020-12-21,57
"32.0466,-84.5532",2020-12-21,51
"21.2188,-156.974",2020-12-21,77
"47.3477,-115.8851",2020-12-21,39
"38.4171,-88.0479",2020-12-21,44
"40.8944,-88.5529",2020-12-21,39
"41.0311,-89.3424",2020-12-21,40
"41.2048,-90.7414",2020-12-21,39
"42.1643,-90.5746",2020-12-21,36
"42.0375,-93.4661",2020-12-21,38
"37.1543,-96.2454",2020-12-21,52
"37.2345,-96.8372",2020-12-21,50
"38.4819,-100.9064",2020-12-21,46
"37.6054,-83.7185",2020-12-21,43
"38.6908,-84.354",2020-12-21,41
"32.82,-91.8004",2020-12-21,51
"32.4181,-91.7584",2020-12-21,51
"38.4729,-77.0154",2020-12-21,41
"42.4795,-71.3965",2020-12-21,33
"42.1697,-71.1799",2020-12-21,34
"42.9423,-86.6553",2020-12-21,37
"45.9364,-95.4606",2020-12-21,27
"43.6765,-93.9472",2020-12-21,36
"45.7698,-96.475",2020-12-21,33
"34.4891,-89.0023",2020-12-21,48
"31.6448,-88.6821",2020-12-21,51
"40.0846,-91.7288",2020-12-21,43
"39.8298,-92.5643",2020-12-21,44
"37.9423,-90.8971",2020-12-21,46
"48.4283,-108.9676",2020-12-21,32
"47.2724,-104.90100000000001",2020-12-21,35
"47.6296,-105.7572",2020-12-21,31
"46.5857,-110.9218",2020-12-21,32
"47.0273,-113.8927",2020-12-21,33
"41.5965,-101.0602",2020-12-21,41
"42.2714,-97.611",2020-12-21,42
"41.8516,-103.7059",2020-12-21,42
"42.9116,-71.7231",2020-12-21,31
"39.8024,-74.9613",2020-12-21,37
"40.4396,-74.4076",2020-12-21,34
"40.6599,-74.3087",2020-12-21,33
"42.3042,-79.4076",2020-12-21,34
"43.0065,-76.1961",2020-12-21,32
"41.4024,-74.3063",2020-12-21,30
"43.5551,-73.8381",2020-12-21,30
"41.1528,-73.7459",2020-12-21,34
"36.0625,-79.1194",2020-12-21,47
"46.9718,-100.462",2020-12-21,31
"47.3546,-102.6124",2020-12-21,32
"40.7715,-84.1065",2020-12-21,37
"41.1451,-82.5946",2020-12-21,37
"35.2739,-99.6716",2020-12-21,52
"40.3369,-75.1071",2020-12-21,32
"40.6142,-75.5906",2020-12-21,31
"40.7528,-75.3074",2020-12-21,30
"33.2607,-81.4338",2020-12-21,53
"34.8874,-82.7254",2020-12-21,47
"43.5849,-100.7606",2020-12-21,42
"35.4245,-84.62",2020-12-21,45
"36.5118,-87.8515",2020-12-21,45
"29.5959,-96.5084",2020-12-21,57
"33.6392,-97.2104",2020-12-21,53
"32.2116,-95.8534",2020-12-21,55
"28.9598,-96.5891",2020-12-21,59
"32.7437,-99.8744",2020-12-21,55
"33.6167,-99.7471",2020-12-21,54
"31.5475,-96.5936",2020-12-21,55
"33.6115,-101.8199",2020-12-21,51
"31.2055,-99.3599",2020-12-21,57
"30.7032,-99.2376",2020-12-21,56
"30.7709,-102.7199",2020-12-21,55
"31.3433,-93.8519",2020-12-21,55
"32.2957,-99.8932",2020-12-21,56
"33.1588,-98.6783",2020-12-21,55
"38.3575,-113.2389",2020-12-21,39
"39.009,-110.7211",2020-12-21,28
"38.0242,-78.5535",2020-12-21,40
"36.9924,-79.884",2020-12-21,43
"36.8217,-79.3985",2020-12-21,44
"38.6845,-78.1688",2020-12-21,37
"46.2929,-117.9116",2020-12-21,52
"39.2635,-80.7011",2020-12-21,37
"44.3898,-91.7587",2020-12-21,32
"44.6274,-91.8349",2020-12-21,32
"45.6791,-90.3597",2020-12-21,28
"44.2413,-105.552",2020-12-21,36
"42.9728,-105.5074",2020-12-21,39
"32.8541,-86.7266",2020-12-21,49
"31.991,-88.2489",2020-12-21,52
"31.4283,-86.992",2020-12-21,51
"34.9041,-87.65100000000001",2020-12-21,48
"69.4493,-153.4728",2020-12-21,-41
"56.6396,-133.528",2020-12-21,31
"32.9318,-109.8783",2020-12-21,51
"36.3413,-91.0284",2020-12-21,49
"33.1682,-92.5981",2020-12-21,52
"39.6894,-105.6708",2020-12-21,25
"40.6631,-105.4821",2020-12-21,33
"39.0971,-75.503",2020-12-21,38
"30.4246,-83.8909",2020-12-21,55
"25.601,-81.2068",2020-12-21,75
"31.5213,-84.6263",2020-12-21,52
"32.1519,-81.8876",2020-12-21,55
"32.6658,-83.4259",2020-12-21,52
"43.3952,-111.6219",2020-12-21,35
"41.2924,-88.4011",2020-12-21,39
"39.6369,-88.6257",2020-12-21,42
"40.7457,-84.9361",2020-12-21,36
"40.585,-86.5651",2020-12-21,38
"40.4835,-86.1141",2020-12-21,38
"38.6887,-87.4202",2020-12-21,42
"39.6223,-85.4665",2020-12-21,39
"38.9172,-100.4874",2020-12-21,45
"37.9952,-101.7937",2020-12-21,44
"39.2396,-95.3753",2020-12-21,49
"39.7845,-99.3422",2020-12-21,47
"39.2912,-96.7275",2020-12-21,49
"38.2026,-84.2099",2020-12-21,40
"36.8592,-83.2215",2020-12-21,40
"30.645,-93.3403",2020-12-21,55
"30.4641,-91.3098",2020-12-21,54
"43.9167,-69.844",2020-12-21,34
"42.2485,-84.4209",2020-12-21,32
"46.168,-85.3038",2020-12-21,30
"46.6566,-87.584",2020-12-21,27
"42.2523,-83.8446",2020-12-21,33
"45.0286,-95.5641",2020-12-21,34
"32.0484,-88.686",2020-12-21,52
"37.3839,-89.6849",2020-12-21,47
"37.7337,-93.85",2020-12-21,47
"37.8663,-91.7903",2020-12-21,47
"39.3787,-94.7615",2020-12-21,47
"37.8248,-92.20700000000001",2020-12-21,46
"37.0478,-89.5681",2020-12-21,48
"45.4089,-105.5553",2020-12-21,37
"47.7855,-104.5634",2020-12-21,33
"41.8542,-96.3377",2020-12-21,42
"41.2187,-98.9728",2020-12-21,43
"41.9379,-98.5223",2020-12-21,41
"36.2142,-115.0138",2020-12-21,54
"38.5166,-118.4163",2020-12-21,31
"42.9894,-71.0994",2020-12-21,31
"40.2825,-74.7037",2020-12-21,33
"36.5765,-105.63799999999999",2020-12-21,25
"34.7168,-106.8066",2020-12-21,41
"44.5944,-74.3107",2020-12-21,34
"36.0882,-78.2831",2020-12-21,47
"36.3635,-76.9816",2020-12-21,46
"36.3864,-78.9655",2020-12-21,46
"38.8417,-83.4742",2020-12-21,39
"41.9066,-80.7456",2020-12-21,35
"41.7604,-81.7242",2020-12-21,37
"40.2923,-81.0916",2020-12-21,33
"35.5434,-97.9798",2020-12-21,50
"34.7211,-96.6927",2020-12-21,52
"46.0245,-123.705",2020-12-21,48
"43.2859,-123.1544",2020-12-21,48
"42.4118,-122.6758",2020-12-21,45
"42.3854,-123.5972",2020-12-21,50
"45.5912,-118.7339",2020-12-21,54
"40.414,-75.9269",2020-12-21,32
"41.1982,-79.4204",2020-12-21,32
"39.849000000000004,-80.2257",2020-12-21,35
"33.6748,-80.7803",2020-12-21,53
"32.8005,-79.9425",2020-12-21,56
"32.835,-80.6553",2020-12-21,54
"44.4183,-98.2794",2020-12-21,38
"34.9642,-101.3566",2020-12-21,52
"31.8439,-95.1565",2020-12-21,54
"33.6147,-100.7861",2020-12-21,52
"31.8686,-101.529",2020-12-21,54
"33.149,-95.5652",2020-12-21,54
"35.836999999999996,-101.3627",2020-12-21,50
"29.9445,-98.7111",2020-12-21,56
"30.7076,-98.6847",2020-12-21,57
"32.3098,-101.9618",2020-12-21,54
"31.3729,-101.5139",2020-12-21,55
"30.2323,-102.0725",2020-12-21,54
"43.0353,-73.1115",2020-12-21,30
"36.6873,-78.369",2020-12-21,45
"37.1749,-80.3873",2020-12-21,37
"36.9266,-77.2597",2020-12-21,45
"36.9746,-82.6216",2020-12-21,36
"48.5439,-117.2322",2020-12-21,39
"38.0309,-81.0861",2020-12-21,38
"39.6336,-80.0591",2020-12-21,36
"42.5797,-87.4249",2020-12-21,35
"45.2592,-89.0682",2020-12-21,28
"44.7253,-92.4263",2020-12-21,31
"58.3727,-134.1788",2020-12-21,26
"35.1464,-92.3247",2020-12-21,48
"38.4436,-120.6539",2020-12-21,54
"33.0408,-115.3554",2020-12-21,64
"40.7605,-122.0436",2020-12-21,50
"41.588,-122.5333",2020-12-21,34
"40.6634,-106.3292",2020-12-21,28
"40.0006,-102.4226",2020-12-21,42
"30.0169,-83.6164",2020-12-21,57
"34.8638,-84.3193",2020-12-21,42
"34.6437,-83.7437",2020-12-21,44
"39.9692,-90.2457",2020-12-21,43
"40.7538,-86.3552",2020-12-21,38
"41.6007,-85.86399999999999",2020-12-21,34
"39.4098,-85.06700000000001",2020-12-21,40
"41.6177,-86.2882",2020-12-21,34
"38.0201,-87.5862",2020-12-21,43
"41.6417,-90.6223",2020-12-21,38
"37.7445,-100.4517",2020-12-21,47
"39.411,-95.7945",2020-12-21,47
"37.5643,-95.3157",2020-12-21,50
"37.5659,-101.7894",2020-12-21,46
"37.2367,-97.4933",2020-12-21,49
"37.5212,-83.3224",2020-12-21,42
"38.5636,-82.9338",2020-12-21,39
"37.024,-88.0834",2020-12-21,44
"37.7235,-84.277",2020-12-21,41
"38.6182,-85.3552",2020-12-21,42
"38.8715,-75.8316",2020-12-21,38
"38.2227,-76.5343",2020-12-21,41
"38.2221,-75.3099",2020-12-21,42
"42.243,-85.0124",2020-12-21,32
"46.9406,-85.5824",2020-12-21,30
"42.6605,-83.3842",2020-12-21,33
"42.9288,-82.6689",2020-12-21,34
"46.6024,-93.4198",2020-12-21,28
"46.9514,-94.3338",2020-12-21,26
"46.1009,-92.7631",2020-12-21,30
"31.2128,-88.6348",2020-12-21,53
"30.4165,-89.0834",2020-12-21,53
"31.7336,-91.0439",2020-12-21,51
"31.2301,-89.8217",2020-12-21,52
"40.4214,-93.5676",2020-12-21,44
"40.4694,-92.51899999999999",2020-12-21,43
"37.2808,-92.8761",2020-12-21,45
"48.3147,-114.0543",2020-12-21,32
"45.3193,-111.9173",2020-12-21,32
"41.5676,-98.5306",2020-12-21,42
"40.7835,-96.6887",2020-12-21,42
"37.779,-117.6324",2020-12-21,43
"39.5738,-75.3574",2020-12-21,37
"35.9828,-104.9219",2020-12-21,43
"42.5883,-73.97399999999999",2020-12-21,30
"42.193999999999996,-74.9667",2020-12-21,28
"43.4645,-77.6647",2020-12-21,35
"43.5023,-78.2297",2020-12-21,33
"41.1548,-74.0248",2020-12-21,34
"42.1781,-76.2975",2020-12-21,30
"35.1182,-77.0825",2020-12-21,48
"47.4583,-97.7189",2020-12-21,25
"41.0109,-80.7704",2020-12-21,33
"41.3553,-83.1427",2020-12-21,37
"34.6626,-98.4766",2020-12-21,53
"36.3934,-94.8082",2020-12-21,49
"44.7034,-117.6919",2020-12-21,35
"44.4906,-123.4263",2020-12-21,48
"43.1842,-124.0926",2020-12-21,51
"40.8124,-79.4641",2020-12-21,34
"39.9267,-77.7245",2020-12-21,31
"41.5251,-76.0088",2020-12-21,32
"33.4175,-79.3008",2020-12-21,54
"34.1586,-80.2512",2020-12-21,52
"34.0298,-80.8966",2020-12-21,53
"43.2062,-98.5951",2020-12-21,42
"45.4276,-100.0279",2020-12-21,35
"35.5937,-85.206",2020-12-21,44
"35.6882,-83.92299999999999",2020-12-21,44
"35.1756,-88.5647",2020-12-21,47
"35.8434,-86.4172",2020-12-21,45
"36.4372,-84.4984",2020-12-21,43
"36.2957,-82.495",2020-12-21,42
"31.252,-94.6111",2020-12-21,55
"33.4461,-94.4224",2020-12-21,51
"30.6567,-96.3024",2020-12-21,55
"33.6091,-101.2987",2020-12-21,52
"33.6245,-96.6757",2020-12-21,53
"34.9625,-101.8955",2020-12-21,50
"32.7445,-100.9134",2020-12-21,54
"33.2146,-94.9668",2020-12-21,53
"31.8314,-103.056",2020-12-21,51
"42.9991,-72.7163",2020-12-21,30
"37.5739,-78.5292",2020-12-21,42
"37.2102,-79.0954",2020-12-21,43
"37.0735,-77.6355",2020-12-21,45
"37.7602,-77.491",2020-12-21,44
"36.6972,-76.6348",2020-12-21,46
"47.2136,-119.4678",2020-12-21,46
"48.4931,-121.8163",2020-12-21,31
"43.2499,-90.9512",2020-12-21,33
"44.0857,-88.6681",2020-12-21,33
"41.2847,-110.5589",2020-12-21,38
"30.6592,-87.7461",2020-12-21,53
"62.1822,-149.408",2020-12-21,10
"34.63,-112.5737",2020-12-21,49
"33.1908,-91.7723",2020-12-21,51
"34.5789,-93.1469",2020-12-21,51
"38.6176,-119.79899999999999",2020-12-21,33
"36.760999999999996,-119.655",2020-12-21,55
"39.7618,-104.8806",2020-12-21,41
"39.8611,-105.5289",2020-12-21,28
"29.9871,-81.8581",2020-12-21,62
"26.6458,-80.4487",2020-12-21,69
"30.8337,-83.589",2020-12-21,55
"33.5522,-84.413",2020-12-21,50
"34.6905,-84.454",2020-12-21,42
"33.2624,-84.2861",2020-12-21,49
"31.456999999999997,-83.5259",2020-12-21,53
"31.7182,-83.6286",2020-12-21,52
"43.6851,-113.1776",2020-12-21,32
"42.3523,-114.6656",2020-12-21,44
"41.4012,-85.0002",2020-12-21,34
"42.841,-91.3235",2020-12-21,36
"40.9859,-91.5443",2020-12-21,39
"41.0333,-93.3315",2020-12-21,40
"38.4804,-101.806",2020-12-21,44
"39.3505,-100.4412",2020-12-21,45
"37.8121,-84.8797",2020-12-21,41
"29.491999999999997,-90.3948",2020-12-21,54
"44.6825,-82.8341",2020-12-21,34
"42.5958,-86.6347",2020-12-21,37
"43.6353,-85.3328",2020-12-21,32
"43.6771,-94.5372",2020-12-21,36
"47.3295,-96.4638",2020-12-21,24
"34.2811,-88.3631",2020-12-21,49
"32.2621,-89.9466",2020-12-21,51
"30.7902,-89.1123",2020-12-21,53
"36.7152,-90.4031",2020-12-21,48
"38.4208,-92.8748",2020-12-21,46
"37.3609,-90.9695",2020-12-21,48
"36.8554,-89.9417",2020-12-21,47
"36.6498,-93.0428",2020-12-21,49
"47.0326,-110.3053",2020-12-21,32
"47.1221,-112.383",2020-12-21,39
"48.2303,-112.2199",2020-12-21,36
"46.8442,-112.9311",2020-12-21,39
"45.896,-112.6602",2020-12-21,30
"42.6045,-97.2568",2020-12-21,43
"40.1832,-98.9621",2020-12-21,43
"40.8561,-101.6364",2020-12-21,43
"42.1541,-96.5339",2020-12-21,42
"37.9664,-116.459",2020-12-21,43
"35.8632,-103.8299",2020-12-21,52
"43.4567,-78.7921",2020-12-21,36
"34.975,-80.11",2020-12-21,50
"35.4878,-81.2252",2020-12-21,47
"35.3381,-79.9042",2020-12-21,48
"35.5911,-77.3724",2020-12-21,48
"35.7099,-79.8062",2020-12-21,47
"48.7865,-102.5201",2020-12-21,24
"40.0177,-80.9677",2020-12-21,34
"41.553999999999995,-82.5259",2020-12-21,37
"40.4036,-82.4224",2020-12-21,35
"40.5253,-82.7977",2020-12-21,35
"39.7379,-84.6454",2020-12-21,38
"39.4507,-81.4907",2020-12-21,37
"41.3602,-83.6227",2020-12-21,36
"45.9419,-123.0811",2020-12-21,45
"41.2453,-77.6491",2020-12-21,30
"40.4126,-76.7926",2020-12-21,33
"41.402,-79.7544",2020-12-21,31
"34.6018,-79.6779",2020-12-21,51
"44.3767,-96.7978",2020-12-21,35
"35.6061,-88.8334",2020-12-21,46
"35.2427,-87.8197",2020-12-21,45
"36.1485,-86.2902",2020-12-21,45
"34.5293,-100.2083",2020-12-21,53
"30.7175,-101.4042",2020-12-21,55
"31.1967,-98.2409",2020-12-21,57
"27.7706,-99.3266",2020-12-21,64
"37.5202,-78.2528",2020-12-21,44
"36.6206,-79.9806",2020-12-21,45
"37.3244,-76.7783",2020-12-21,44
"38.5113,-78.8763",2020-12-21,36
"37.1254,-81.5629",2020-12-21,36
"38.0377,-78.4854",2020-12-21,40
"36.9315,-82.626",2020-12-21,36
"37.12,-80.557",2020-12-21,37
"38.0672,-78.9014",2020-12-21,39
"46.2946,-123.4245",2020-12-21,47
"38.1717,-82.0775",2020-12-21,40
"43.0675,-89.4179",2020-12-21,33
"44.4614,-90.0388",2020-12-21,32
"34.5298,-87.3219",2020-12-21,48
"33.5605,-92.5139",2020-12-21,51
"39.4324,-123.4429",2020-12-21,50
"37.3031,-102.5355",2020-12-21,47
"37.9319,-103.0776",2020-12-21,45
"40.5558,-104.3836",2020-12-21,39
"41.8061,-72.7329",2020-12-21,32
"41.4786,-72.1035",2020-12-21,35
"26.8688,-81.9409",2020-12-21,66
"29.7235,-82.7958",2020-12-21,59
"28.5679,-82.4648",2020-12-21,60
"30.9164,-81.6365",2020-12-21,59
"33.7952,-85.2201",2020-12-21,47
"31.2289,-84.1924",2020-12-21,53
"19.5978,-155.5024",2020-12-21,57
"46.8189,-116.73100000000001",2020-12-21,45
"41.4013,-89.5284",2020-12-21,39
"37.9918,-88.9262",2020-12-21,45
"38.6484,-88.9202",2020-12-21,43
"40.1569,-90.6135",2020-12-21,43
"41.7506,-89.911",2020-12-21,37
"41.4485,-87.9785",2020-12-21,38
"41.0919,-85.0722",2020-12-21,35
"38.5474,-86.4893",2020-12-21,42
"40.7364,-93.7846",2020-12-21,42
"41.6839,-92.0591",2020-12-21,39
"41.0337,-95.6191",2020-12-21,42
"37.5056,-94.8539",2020-12-21,49
"38.9146,-99.3173",2020-12-21,48
"39.0022,-96.76799999999999",2020-12-21,49
"38.7863,-97.6502",2020-12-21,50
"37.6838,-97.4595",2020-12-21,50
"36.621,-88.2741",2020-12-21,45
"42.1362,-72.6356",2020-12-21,32
"44.895,-83.4266",2020-12-21,34
"45.4761,-84.4953",2020-12-21,33
"42.9505,-84.5917",2020-12-21,33
"42.6025,-83.9117",2020-12-21,33
"43.2893,-86.7519",2020-12-21,35
"41.9115,-85.5229",2020-12-21,33
"45.2741,-93.2427",2020-12-21,32
"47.8655,-96.0872",2020-12-21,20
"44.0153,-93.2205",2020-12-21,33
"33.4408,-89.9189",2020-12-21,49
"31.1645,-90.1034",2020-12-21,52
"38.633,-92.5836",2020-12-21,47
"40.4805,-94.4191",2020-12-21,44
"46.1266,-112.0568",2020-12-21,33
"40.1694,-100.4686",2020-12-21,44
"39.8758,-74.663",2020-12-21,36
"48.7128,-101.6582",2020-12-21,28
"39.6875,-83.8949",2020-12-21,39
"44.0443,-99.204",2020-12-21,41
"45.5966,-103.4739",2020-12-21,35
"43.6675,-96.7957",2020-12-21,38
"29.8919,-96.2702",2020-12-21,57
"33.6084,-102.8304",2020-12-21,50
"33.9804,-99.7774",2020-12-21,54
"29.2287,-94.8949",2020-12-21,58
"33.1838,-101.3011",2020-12-21,53
"34.0684,-101.8229",2020-12-21,51
"30.0612,-98.0293",2020-12-21,56
"27.0412,-98.7001",2020-12-21,64
"35.8362,-100.8076",2020-12-21,50
"28.7964,-96.9712",2020-12-21,59
"44.8018,-73.3008",2020-12-21,35
"37.7879,-80.0087",2020-12-21,36
"36.9314,-80.3503",2020-12-21,38
"38.298,-78.4702",2020-12-21,37
"37.499,-76.9933",2020-12-21,44
"36.923,-76.2446",2020-12-21,46
"48.4372,-118.5171",2020-12-21,38
"38.743,-81.3545",2020-12-21,38
"46.5463,-90.6652",2020-12-21,28
"44.7336,-90.6102",2020-12-21,32
"45.8496,-88.4003",2020-12-21,28
"43.9328,-90.11399999999999",2020-12-21,33
"43.9452,-90.62",2020-12-21,33
"33.0159,-87.1271",2020-12-21,50
"32.1018,-85.7173",2020-12-21,50
